NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
125,71,166,118,0.719850
125,66,167,114,0.641908
128,62,170,110,0.663250
129,60,172,109,0.599847
131,60,174,109,0.584609
130,60,173,109,0.600108
130,60,173,109,0.609747
153,65,194,112,0.661224
155,68,196,115,0.621162
137,66,180,115,0.671261
130,67,174,117,0.660118
122,69,167,120,0.673952
123,67,167,117,0.788142
128,65,172,115,0.804032
128,66,172,116,0.698544
126,67,170,117,0.644601
126,66,171,117,0.733330
126,69,170,119,0.607113
123,78,166,127,0.555279
119,83,161,130,0.582150
119,90,157,132,0.571216
122,66,159,109,0.555448
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
102,88,145,137,0.706747
113,105,154,152,0.558592
103,86,148,137,0.715760
95,80,140,132,0.579753
89,72,135,125,0.530968
91,74,137,127,0.546013
95,77,141,130,0.547032
97,77,143,130,0.534011
97,76,143,129,0.525125
97,76,143,129,0.541542
97,76,143,129,0.548295
99,76,145,128,0.563447
100,76,146,128,0.597633
100,76,146,128,0.579169
100,76,146,128,0.551960
101,77,147,129,0.547218
103,78,149,130,0.532495
106,79,152,131,0.530589
109,80,155,132,0.521936
111,80,157,132,0.511437
115,80,160,131,0.505482
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
136,96,185,152,0.694745
136,95,185,152,0.730113
137,94,186,151,0.794797
138,93,187,150,0.813115
139,91,188,148,0.809763
139,90,188,146,0.678344
139,90,188,146,0.707528
140,89,189,145,0.701087
141,89,190,145,0.757641
143,87,191,142,0.749599
146,86,194,141,0.733055
148,84,196,139,0.627530
146,83,194,138,0.669612
143,81,191,136,0.615631
141,80,189,135,0.629300
138,79,186,134,0.616906
136,79,184,134,0.596322
133,79,181,134,0.536397
122,76,170,131,0.479742
129,79,177,134,0.476921
126,77,173,131,0.435409
115,73,162,127,0.436220
124,76,171,129,0.449945
122,73,168,125,0.437241
108,66,154,118,0.476583
112,68,158,120,0.445409
122,74,168,127,0.437121
131,78,177,132,0.499056
138,82,185,137,0.612336
137,82,184,137,0.625539
133,80,180,135,0.594034
132,79,179,134,0.538338
132,79,179,134,0.557708
132,81,179,136,0.704904
132,82,179,137,0.695799
133,82,180,137,0.671916
135,83,182,138,0.682678
136,84,183,139,0.762925
134,83,181,138,0.763056
131,78,178,133,0.658976
131,86,180,142,0.594289
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
136,91,185,147,0.652466
138,91,187,147,0.633621
138,91,186,146,0.605234
137,90,186,146,0.564572
138,89,188,146,0.533804
140,89,190,146,0.545977
142,90,190,145,0.546524
147,90,193,143,0.550726
151,90,195,141,0.491751
157,90,199,139,0.482861
159,91,199,138,0.457795
158,93,199,141,0.472726
151,95,196,148,0.440435
145,97,192,152,0.455362
141,97,191,155,0.465240
140,97,191,156,0.458849
136,97,189,158,0.476051
135,97,190,161,0.475079
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
146,101,195,157,0.662499
148,102,196,157,0.645805
150,103,198,158,0.603972
157,93,198,140,0.696941
156,94,197,141,0.703680
155,94,196,141,0.614102
155,94,196,141,0.632086
154,94,195,141,0.638054
153,95,194,142,0.636896
146,106,195,162,0.666491
147,103,196,159,0.667129
149,100,198,156,0.662061
151,97,200,153,0.654315
152,95,201,151,0.660343
152,95,201,151,0.650000
152,94,201,150,0.635862
152,94,201,150,0.672394
152,94,201,150,0.676857
152,94,201,150,0.671167
151,93,200,149,0.679764
NaN,NaN,NaN,NaN,NaN
136,76,185,132,0.542978
NaN,NaN,NaN,NaN,NaN
126,71,175,127,0.513201
125,70,174,126,0.524737
142,79,189,133,0.522538
153,85,200,139,0.521751
163,86,209,139,0.500267
168,84,214,137,0.500993
167,83,213,136,0.509860
164,84,210,137,0.510476
160,85,207,139,0.506900
157,86,204,140,0.504259
151,79,197,132,0.525583
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
131,36,180,92,0.532127
132,38,181,94,0.516500
132,38,181,94,0.529236
132,40,181,96,0.525800
132,46,181,102,0.538483
131,49,180,105,0.545210
131,48,180,104,0.539271
131,46,180,102,0.555624
131,41,179,96,0.543475
132,33,179,87,0.534323
135,25,181,78,0.528910
136,21,182,74,0.534098
135,18,181,71,0.543484
134,17,180,70,0.554949
133,16,179,69,0.545319
133,16,179,69,0.538453
133,17,179,69,0.552998
132,20,178,73,0.546093
131,23,178,77,0.538308
126,29,174,84,0.529271
130,32,179,89,0.516543
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
81,76,130,132,0.646389
85,81,126,128,0.662094
90,81,131,128,0.650573
99,82,141,130,0.558506
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
137,109,178,156,0.696531
137,112,178,159,0.706110
133,112,175,160,0.608392
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
93,101,134,148,0.534952
97,100,139,149,0.539132
108,102,151,152,0.538084
131,108,176,159,0.566850
NaN,NaN,NaN,NaN,NaN
152,113,195,163,0.671652
157,115,199,164,0.529086
155,115,197,164,0.555162
136,111,185,167,0.672602
136,108,185,164,0.665633
136,108,185,164,0.653905
152,112,197,163,0.653580
150,108,195,159,0.595749
154,114,198,164,0.579663
163,128,206,177,0.599437
172,137,214,185,0.664114
173,136,215,184,0.667107
170,131,212,179,0.654047
162,120,204,168,0.589771
152,108,195,157,0.586834
140,97,185,148,0.585059
131,89,176,140,0.568148
124,81,170,133,0.564729
121,77,167,129,0.558909
118,72,164,124,0.560371
118,73,164,125,0.526014
120,77,166,129,0.533493
120,79,166,131,0.547720
121,80,167,132,0.533942
134,94,179,145,0.536673
NaN,NaN,NaN,NaN,NaN
161,137,202,184,0.566188
165,145,206,192,0.588225
166,148,207,195,0.603336
166,147,207,194,0.595749
164,142,205,189,0.598460
159,132,201,180,0.608106
151,116,195,166,0.586993
141,98,186,149,0.644290
132,87,178,139,0.651378
121,77,162,124,0.582882
113,66,156,115,0.556190
110,63,153,112,0.577658
109,64,152,113,0.592464
116,75,159,124,0.590649
NaN,NaN,NaN,NaN,NaN
130,97,176,150,0.574430
141,113,186,165,0.558103
NaN,NaN,NaN,NaN,NaN
161,145,202,192,0.603688
154,137,196,185,0.605301
147,124,191,174,0.602624
NaN,NaN,NaN,NaN,NaN
121,77,162,124,0.571587
114,65,156,113,0.620164
110,57,152,106,0.589059
104,52,147,102,0.551821
103,54,147,105,0.531679
107,65,152,117,0.529460
117,85,158,132,0.496039
123,100,165,148,0.507748
133,125,174,172,0.553024
138,140,180,188,0.563812
121,146,170,202,0.681525
120,145,169,201,0.689672
118,136,167,192,0.651704
113,122,162,178,0.638508
107,103,156,159,0.626253
102,85,150,140,0.639881
98,76,145,130,0.631486
96,70,143,124,0.617947
95,68,142,122,0.589351
97,72,144,126,0.584504
101,83,150,139,0.611557
105,94,155,151,0.571666
133,123,174,170,0.535953
136,138,178,186,0.505714
157,153,198,200,0.507403
131,156,180,212,0.612259
129,155,178,211,0.597093
126,143,176,200,0.590357
123,130,173,188,0.567439
126,106,175,162,0.652836
122,91,171,147,0.634943
119,78,168,134,0.537027
116,66,164,121,0.600356
119,72,167,127,0.577111
119,85,168,141,0.604753
118,96,168,153,0.591805
121,116,171,173,0.603570
124,133,172,188,0.632977
126,146,174,201,0.632857
124,150,172,205,0.630675
118,135,167,191,0.628307
109,113,150,160,0.510472
106,98,147,145,0.482938
105,84,146,131,0.529178
103,63,148,114,0.581497
103,55,147,105,0.576062
102,48,146,98,0.568487
101,48,145,99,0.548074
102,54,147,106,0.571459
105,71,151,124,0.566630
113,101,154,148,0.538917
118,118,159,165,0.505928
121,132,162,179,0.445250
137,137,178,184,0.557121
113,113,154,160,0.529567
NaN,NaN,NaN,NaN,NaN
91,41,140,97,0.495020
90,36,138,91,0.499311
90,33,137,87,0.498550
92,46,140,101,0.490156
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
105,137,146,184,0.549576
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
197,125,238,172,0.682942
174,123,216,171,0.629523
NaN,NaN,NaN,NaN,NaN
141,113,190,169,0.594946
142,116,190,171,0.543892
148,124,196,179,0.556940
150,127,198,181,0.571132
149,127,197,181,0.578146
147,126,195,180,0.581069
141,125,189,179,0.561852
139,124,187,178,0.616877
140,123,188,177,0.650207
140,122,188,176,0.653522
138,119,185,172,0.627628
126,121,175,177,0.658144
125,121,174,177,0.648291
124,124,173,180,0.620220
124,126,173,182,0.638138
122,127,171,183,0.618092
122,129,171,185,0.605175
121,130,170,186,0.603640
121,133,170,189,0.569130
122,137,171,193,0.574819
123,139,172,195,0.608497
124,141,173,197,0.589070
127,143,176,199,0.590069
141,142,191,199,0.663172
151,141,201,197,0.661570
165,140,216,197,0.609656
173,140,224,197,0.592603
170,140,221,197,0.604848
164,140,215,197,0.612984
146,138,199,197,0.620360
114,132,170,195,0.572663
89,129,146,193,0.535692
101,111,150,167,0.565307
75,108,124,164,0.566305
56,107,105,163,0.539719
45,106,94,162,0.513187
48,106,97,162,0.519197
65,106,115,163,0.531890
84,97,132,152,0.533645
94,88,140,141,0.516275
100,81,146,133,0.519069
106,73,151,123,0.529006
113,66,157,115,0.547140
117,65,160,113,0.559646
117,81,158,128,0.712960
119,79,160,125,0.689434
120,74,161,120,0.694680
120,70,161,116,0.675702
121,67,162,113,0.688714
124,71,165,117,0.615802
126,86,167,132,0.578100
129,97,170,144,0.687202
131,107,173,155,0.696385
134,121,176,169,0.639369
141,145,182,192,0.712519
141,157,182,204,0.767294
137,154,178,201,0.746531
134,146,175,193,0.720323
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
105,69,146,116,0.567103
99,57,138,102,0.576083
97,53,135,97,0.567927
92,46,128,88,0.566420
91,46,127,88,0.514577
92,48,128,90,0.483233
93,50,129,92,0.482675
93,53,130,96,0.476866
92,54,129,97,0.464711
92,54,129,97,0.490476
92,54,129,97,0.497563
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
205,105,246,152,0.651812
193,103,235,151,0.634432
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
96,86,145,142,0.586514
87,85,136,141,0.593748
61,105,102,152,0.650763
55,106,96,152,0.591681
58,107,99,153,0.606405
62,108,103,154,0.599161
65,109,106,155,0.610144
66,108,107,154,0.598206
68,109,109,155,0.577407
72,119,113,165,0.518362
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
